ID,Date Time,Parent,Type,Object,Status,Message,Message(RAW)
10159,03-06-2024 14:41:17,Webull-55-13 (10.4.55.13)(CDC-104/10),SNMP Traffic 32bit,LAN Traffic (10.4.55.13),Warning,"<div class=""logmessage"">No response (check: firewalls, routing, SNMP settings, IP addresses, SNMP version, community, passwords, etc) (SNMP error # -2003)<div class=""moreicon""></div></div>","No response (check: firewalls, routing, SNMP settings, IP addresses, SNMP version, community, passwords, etc) (SNMP error # -2003)"
10125,03-06-2024 14:41:14,Webull-55-12 (10.4.55.12)(CDC-104/10),SNMP Disk Free,Disk Free: / (Root),Down,"<div class=""logmessage"">No response (check: firewalls, routing, SNMP settings, IP addresses, SNMP version, community, passwords, etc) (SNMP error # -2003)<div class=""moreicon""></div></div>","No response (check: firewalls, routing, SNMP settings, IP addresses, SNMP version, community, passwords, etc) (SNMP error # -2003)"
10190,03-06-2024 14:41:13,Webull-55-14 (10.4.55.14)(CDC-104/10),SNMP System Uptime,Uptime,Down,"<div class=""logmessage"">No response (check: firewalls, routing, SNMP settings, IP addresses, SNMP version, community, passwords, etc) (SNMP error # -2003)<div class=""moreicon""></div></div>","No response (check: firewalls, routing, SNMP settings, IP addresses, SNMP version, community, passwords, etc) (SNMP error # -2003)"
10158,03-06-2024 14:41:12,Webull-55-13 (10.4.55.13)(CDC-104/10),SNMP Traffic 32bit,MCX Traffic (10.105.75.2),Warning,"<div class=""logmessage"">No response (check: firewalls, routing, SNMP settings, IP addresses, SNMP version, community, passwords, etc) (SNMP error # -2003)<div class=""moreicon""></div></div>","No response (check: firewalls, routing, SNMP settings, IP addresses, SNMP version, community, passwords, etc) (SNMP error # -2003)"
17333,03-06-2024 14:41:09,MT-TP-101.225,SNMP Traffic 64bit,(060) LKP-1_VLAN-343 Traffic,Up,"<div class=""logmessage"">216 Mbit/s<div class=""moreicon""></div></div>",216 Mbit/s
10123,03-06-2024 14:41:09,Webull-55-12 (10.4.55.12)(CDC-104/10),SNMP Traffic 64bit,Lan Traffic (10.4.55.12),Down,"<div class=""logmessage"">No response (check: firewalls, routing, SNMP settings, IP addresses, SNMP version, community, passwords, etc) (SNMP error # -2003)<div class=""moreicon""></div></div>","No response (check: firewalls, routing, SNMP settings, IP addresses, SNMP version, community, passwords, etc) (SNMP error # -2003)"
17411,03-06-2024 14:41:08,IIFL-11-11 (10.20.11.11),Ping,Ping-10.20.11.11,Up,"<div class=""logmessage"">0 msec<div class=""moreicon""></div></div>",0 msec
10157,03-06-2024 14:41:07,Webull-55-13 (10.4.55.13)(CDC-104/10),SNMP System Uptime,Uptime,Warning,"<div class=""logmessage"">No response (check: firewalls, routing, SNMP settings, IP addresses, SNMP version, community, passwords, etc) (SNMP error # -2003)<div class=""moreicon""></div></div>","No response (check: firewalls, routing, SNMP settings, IP addresses, SNMP version, community, passwords, etc) (SNMP error # -2003)"
17333,03-06-2024 14:41:07,MT-TP-101.225,SNMP Traffic 64bit,(060) LKP-1_VLAN-343 Traffic,Warning,"<div class=""logmessage"">231 Mbit/s (Traffic Total) is above the warning limit of 220 Mbit/s in Traffic Total<div class=""moreicon""></div></div>",231 Mbit/s (Traffic Total) is above the warning limit of 220 Mbit/s in Traffic Total
17411,03-06-2024 14:41:07,IIFL-11-11 (10.20.11.11),Ping,Ping-10.20.11.11,Warning,"<div class=""logmessage"">4 msec (Ping Time) is above the warning limit of 3 msec in Ping Time<div class=""moreicon""></div></div>",4 msec (Ping Time) is above the warning limit of 3 msec in Ping Time
16437,03-06-2024 14:41:06,FW_103.177.180.228 (TP Site),SNMP Traffic 64bit,P2P_TCL_KOLKATTA Traffic(10 MB),Up,"<div class=""logmessage"">10 Mbit/s<div class=""moreicon""></div></div>",10 Mbit/s
17333,03-06-2024 14:41:06,MT-TP-101.225,SNMP Traffic 64bit,(060) LKP-1_VLAN-343 Traffic,Up,"<div class=""logmessage"">158 Mbit/s<div class=""moreicon""></div></div>",158 Mbit/s
10122,03-06-2024 14:41:04,Webull-55-12 (10.4.55.12)(CDC-104/10),SNMP Traffic 64bit,Loopback Traffic (127.0.0.1),Down,"<div class=""logmessage"">No response (check: firewalls, routing, SNMP settings, IP addresses, SNMP version, community, passwords, etc) (SNMP error # -2003)<div class=""moreicon""></div></div>","No response (check: firewalls, routing, SNMP settings, IP addresses, SNMP version, community, passwords, etc) (SNMP error # -2003)"
16891,03-06-2024 14:41:04,,Notification Template,Email to all Members of  LKP_Group,Notification Info,"<div class=""logmessage"">Error sending &quot;Email&quot;: Authentication to SMTP relay server &quot;smtp.gmail.com&quot; unsuccessful (Sensor ID: 15293 | Trigger Source ID: 15030 | Trigger ID: 1)<div class=""moreicon""></div></div>","Error sending ""Email"": Authentication to SMTP relay server ""smtp.gmail.com"" unsuccessful (Sensor ID: 15293 | Trigger Source ID: 15030 | Trigger ID: 1)"
10182,03-06-2024 14:41:02,Webull-55-13 (10.4.55.13)(CDC-104/10),SNMP Memory,Physical Memory,Warning,"<div class=""logmessage"">No response (check: firewalls, routing, SNMP settings, IP addresses, SNMP version, community, passwords, etc) (SNMP error # -2003)<div class=""moreicon""></div></div>","No response (check: firewalls, routing, SNMP settings, IP addresses, SNMP version, community, passwords, etc) (SNMP error # -2003)"
17333,03-06-2024 14:41:01,MT-TP-101.225,SNMP Traffic 64bit,(060) LKP-1_VLAN-343 Traffic,Down,"<div class=""logmessage"">373 Mbit/s (Traffic Total) is above the error limit of 240 Mbit/s in Traffic Total<div class=""moreicon""></div></div>",373 Mbit/s (Traffic Total) is above the error limit of 240 Mbit/s in Traffic Total
15030,03-06-2024 14:41:01,,Probe,LKP-RP-100-201 (103.177.180.188) (Techno-STT),Notification Info,"<div class=""logmessage"">State Trigger sends Email (Sensor ID: 15293 | Trigger Source ID: 15030 | Trigger ID: 1)<div class=""moreicon""></div></div>",State Trigger sends Email (Sensor ID: 15293 | Trigger Source ID: 15030 | Trigger ID: 1)
15293,03-06-2024 14:41:01,LKP-UAT-151 (172.16.100.151),SNMP Memory,Physical Memory,Notification Info,"<div class=""logmessage"">State Trigger activated (Sensor ID: 15293 | Trigger Source ID: 15030 | Trigger ID: 1)<div class=""moreicon""></div></div>",State Trigger activated (Sensor ID: 15293 | Trigger Source ID: 15030 | Trigger ID: 1)
10121,03-06-2024 14:40:59,Webull-55-12 (10.4.55.12)(CDC-104/10),SNMP System Uptime,Uptime,Down,"<div class=""logmessage"">No response (check: firewalls, routing, SNMP settings, IP addresses, SNMP version, community, passwords, etc) (SNMP error # -2003)<div class=""moreicon""></div></div>","No response (check: firewalls, routing, SNMP settings, IP addresses, SNMP version, community, passwords, etc) (SNMP error # -2003)"
17333,03-06-2024 14:40:57,MT-TP-101.225,SNMP Traffic 64bit,(060) LKP-1_VLAN-343 Traffic,Up,"<div class=""logmessage"">211 Mbit/s<div class=""moreicon""></div></div>",211 Mbit/s
16437,03-06-2024 14:40:56,FW_103.177.180.228 (TP Site),SNMP Traffic 64bit,P2P_TCL_KOLKATTA Traffic(10 MB),Warning,"<div class=""logmessage"">17 Mbit/s (Traffic Total) is above the warning limit of 16 Mbit/s in Traffic Total<div class=""moreicon""></div></div>",17 Mbit/s (Traffic Total) is above the warning limit of 16 Mbit/s in Traffic Total
17333,03-06-2024 14:40:56,MT-TP-101.225,SNMP Traffic 64bit,(060) LKP-1_VLAN-343 Traffic,Warning,"<div class=""logmessage"">233 Mbit/s (Traffic Total) is above the warning limit of 220 Mbit/s in Traffic Total<div class=""moreicon""></div></div>",233 Mbit/s (Traffic Total) is above the warning limit of 220 Mbit/s in Traffic Total
17333,03-06-2024 14:40:51,MT-TP-101.225,SNMP Traffic 64bit,(060) LKP-1_VLAN-343 Traffic,Up,"<div class=""logmessage"">213 Mbit/s<div class=""moreicon""></div></div>",213 Mbit/s
17333,03-06-2024 14:40:50,MT-TP-101.225,SNMP Traffic 64bit,(060) LKP-1_VLAN-343 Traffic,Warning,"<div class=""logmessage"">224 Mbit/s (Traffic Total) is above the warning limit of 220 Mbit/s in Traffic Total<div class=""moreicon""></div></div>",224 Mbit/s (Traffic Total) is above the warning limit of 220 Mbit/s in Traffic Total
17333,03-06-2024 14:40:44,MT-TP-101.225,SNMP Traffic 64bit,(060) LKP-1_VLAN-343 Traffic,Up,"<div class=""logmessage"">219 Mbit/s<div class=""moreicon""></div></div>",219 Mbit/s
10194,03-06-2024 14:40:43,Webull-55-14 (10.4.55.14)(CDC-104/10),SNMP Disk Free,Disk Free: / (Root),Warning,"<div class=""logmessage"">No response (check: firewalls, routing, SNMP settings, IP addresses, SNMP version, community, passwords, etc) (SNMP error # -2003)<div class=""moreicon""></div></div>","No response (check: firewalls, routing, SNMP settings, IP addresses, SNMP version, community, passwords, etc) (SNMP error # -2003)"
17333,03-06-2024 14:40:41,MT-TP-101.225,SNMP Traffic 64bit,(060) LKP-1_VLAN-343 Traffic,Warning,"<div class=""logmessage"">238 Mbit/s (Traffic Total) is above the warning limit of 220 Mbit/s in Traffic Total<div class=""moreicon""></div></div>",238 Mbit/s (Traffic Total) is above the warning limit of 220 Mbit/s in Traffic Total
17333,03-06-2024 14:40:39,MT-TP-101.225,SNMP Traffic 64bit,(060) LKP-1_VLAN-343 Traffic,Up,"<div class=""logmessage"">209 Mbit/s<div class=""moreicon""></div></div>",209 Mbit/s
10208,03-06-2024 14:40:38,Webull-55-14 (10.4.55.14)(CDC-104/10),SNMP Linux Meminfo,Memory info,Warning,"<div class=""logmessage"">No response (check: firewalls, routing, SNMP settings, IP addresses, SNMP version, community, passwords, etc) (SNMP error # -2003)<div class=""moreicon""></div></div>","No response (check: firewalls, routing, SNMP settings, IP addresses, SNMP version, community, passwords, etc) (SNMP error # -2003)"
17333,03-06-2024 14:40:37,MT-TP-101.225,SNMP Traffic 64bit,(060) LKP-1_VLAN-343 Traffic,Down,"<div class=""logmessage"">245 Mbit/s (Traffic Total) is above the error limit of 240 Mbit/s in Traffic Total<div class=""moreicon""></div></div>",245 Mbit/s (Traffic Total) is above the error limit of 240 Mbit/s in Traffic Total
17333,03-06-2024 14:40:36,MT-TP-101.225,SNMP Traffic 64bit,(060) LKP-1_VLAN-343 Traffic,Up,"<div class=""logmessage"">181 Mbit/s<div class=""moreicon""></div></div>",181 Mbit/s
10202,03-06-2024 14:40:33,Webull-55-14 (10.4.55.14)(CDC-104/10),SNMP CPU Load,CPU Load,Warning,"<div class=""logmessage"">No response (check: firewalls, routing, SNMP settings, IP addresses, SNMP version, community, passwords, etc) (SNMP error # -2003)<div class=""moreicon""></div></div>","No response (check: firewalls, routing, SNMP settings, IP addresses, SNMP version, community, passwords, etc) (SNMP error # -2003)"
17333,03-06-2024 14:40:31,MT-TP-101.225,SNMP Traffic 64bit,(060) LKP-1_VLAN-343 Traffic,Down,"<div class=""logmessage"">356 Mbit/s (Traffic Total) is above the error limit of 240 Mbit/s in Traffic Total<div class=""moreicon""></div></div>",356 Mbit/s (Traffic Total) is above the error limit of 240 Mbit/s in Traffic Total
10125,03-06-2024 14:40:29,Webull-55-12 (10.4.55.12)(CDC-104/10),SNMP Disk Free,Disk Free: / (Root),Warning,"<div class=""logmessage"">No response (check: firewalls, routing, SNMP settings, IP addresses, SNMP version, community, passwords, etc) (SNMP error # -2003)<div class=""moreicon""></div></div>","No response (check: firewalls, routing, SNMP settings, IP addresses, SNMP version, community, passwords, etc) (SNMP error # -2003)"
17333,03-06-2024 14:40:25,MT-TP-101.225,SNMP Traffic 64bit,(060) LKP-1_VLAN-343 Traffic,Warning,"<div class=""logmessage"">238 Mbit/s (Traffic Total) is above the warning limit of 220 Mbit/s in Traffic Total<div class=""moreicon""></div></div>",238 Mbit/s (Traffic Total) is above the warning limit of 220 Mbit/s in Traffic Total
10137,03-06-2024 14:40:24,Webull-55-12 (10.4.55.12)(CDC-104/10),SNMP Linux Meminfo,Memory info,Warning,"<div class=""logmessage"">No response (check: firewalls, routing, SNMP settings, IP addresses, SNMP version, community, passwords, etc) (SNMP error # -2003)<div class=""moreicon""></div></div>","No response (check: firewalls, routing, SNMP settings, IP addresses, SNMP version, community, passwords, etc) (SNMP error # -2003)"
10192,03-06-2024 14:40:23,Webull-55-14 (10.4.55.14)(CDC-104/10),SNMP Traffic 64bit,Lan Traffic (10.4.55.14),Warning,"<div class=""logmessage"">No response (check: firewalls, routing, SNMP settings, IP addresses, SNMP version, community, passwords, etc) (SNMP error # -2003)<div class=""moreicon""></div></div>","No response (check: firewalls, routing, SNMP settings, IP addresses, SNMP version, community, passwords, etc) (SNMP error # -2003)"
17333,03-06-2024 14:40:23,MT-TP-101.225,SNMP Traffic 64bit,(060) LKP-1_VLAN-343 Traffic,Up,"<div class=""logmessage"">183 Mbit/s<div class=""moreicon""></div></div>",183 Mbit/s
17333,03-06-2024 14:40:21,MT-TP-101.225,SNMP Traffic 64bit,(060) LKP-1_VLAN-343 Traffic,Warning,"<div class=""logmessage"">233 Mbit/s (Traffic Total) is above the warning limit of 220 Mbit/s in Traffic Total<div class=""moreicon""></div></div>",233 Mbit/s (Traffic Total) is above the warning limit of 220 Mbit/s in Traffic Total
10131,03-06-2024 14:40:19,Webull-55-12 (10.4.55.12)(CDC-104/10),SNMP CPU Load,CPU Load,Warning,"<div class=""logmessage"">No response (check: firewalls, routing, SNMP settings, IP addresses, SNMP version, community, passwords, etc) (SNMP error # -2003)<div class=""moreicon""></div></div>","No response (check: firewalls, routing, SNMP settings, IP addresses, SNMP version, community, passwords, etc) (SNMP error # -2003)"
10191,03-06-2024 14:40:18,Webull-55-14 (10.4.55.14)(CDC-104/10),SNMP Traffic 64bit,Loop back Traffic (127.0.0.1),Warning,"<div class=""logmessage"">No response (check: firewalls, routing, SNMP settings, IP addresses, SNMP version, community, passwords, etc) (SNMP error # -2003)<div class=""moreicon""></div></div>","No response (check: firewalls, routing, SNMP settings, IP addresses, SNMP version, community, passwords, etc) (SNMP error # -2003)"
17333,03-06-2024 14:40:18,MT-TP-101.225,SNMP Traffic 64bit,(060) LKP-1_VLAN-343 Traffic,Up,"<div class=""logmessage"">213 Mbit/s<div class=""moreicon""></div></div>",213 Mbit/s
16437,03-06-2024 14:40:16,FW_103.177.180.228 (TP Site),SNMP Traffic 64bit,P2P_TCL_KOLKATTA Traffic(10 MB),Down,"<div class=""logmessage"">20 Mbit/s (Traffic Total) is above the error limit of 18 Mbit/s in Traffic Total<div class=""moreicon""></div></div>",20 Mbit/s (Traffic Total) is above the error limit of 18 Mbit/s in Traffic Total
17333,03-06-2024 14:40:15,MT-TP-101.225,SNMP Traffic 64bit,(060) LKP-1_VLAN-343 Traffic,Warning,"<div class=""logmessage"">223 Mbit/s (Traffic Total) is above the warning limit of 220 Mbit/s in Traffic Total<div class=""moreicon""></div></div>",223 Mbit/s (Traffic Total) is above the warning limit of 220 Mbit/s in Traffic Total
10190,03-06-2024 14:40:13,Webull-55-14 (10.4.55.14)(CDC-104/10),SNMP System Uptime,Uptime,Warning,"<div class=""logmessage"">No response (check: firewalls, routing, SNMP settings, IP addresses, SNMP version, community, passwords, etc) (SNMP error # -2003)<div class=""moreicon""></div></div>","No response (check: firewalls, routing, SNMP settings, IP addresses, SNMP version, community, passwords, etc) (SNMP error # -2003)"
17333,03-06-2024 14:40:10,MT-TP-101.225,SNMP Traffic 64bit,(060) LKP-1_VLAN-343 Traffic,Up,"<div class=""logmessage"">207 Mbit/s<div class=""moreicon""></div></div>",207 Mbit/s
10123,03-06-2024 14:40:09,Webull-55-12 (10.4.55.12)(CDC-104/10),SNMP Traffic 64bit,Lan Traffic (10.4.55.12),Warning,"<div class=""logmessage"">No response (check: firewalls, routing, SNMP settings, IP addresses, SNMP version, community, passwords, etc) (SNMP error # -2003)<div class=""moreicon""></div></div>","No response (check: firewalls, routing, SNMP settings, IP addresses, SNMP version, community, passwords, etc) (SNMP error # -2003)"
17333,03-06-2024 14:40:07,MT-TP-101.225,SNMP Traffic 64bit,(060) LKP-1_VLAN-343 Traffic,Warning,"<div class=""logmessage"">221 Mbit/s (Traffic Total) is above the warning limit of 220 Mbit/s in Traffic Total<div class=""moreicon""></div></div>",221 Mbit/s (Traffic Total) is above the warning limit of 220 Mbit/s in Traffic Total
17333,03-06-2024 14:40:06,MT-TP-101.225,SNMP Traffic 64bit,(060) LKP-1_VLAN-343 Traffic,Up,"<div class=""logmessage"">151 Mbit/s<div class=""moreicon""></div></div>",151 Mbit/s
10122,03-06-2024 14:40:04,Webull-55-12 (10.4.55.12)(CDC-104/10),SNMP Traffic 64bit,Loopback Traffic (127.0.0.1),Warning,"<div class=""logmessage"">No response (check: firewalls, routing, SNMP settings, IP addresses, SNMP version, community, passwords, etc) (SNMP error # -2003)<div class=""moreicon""></div></div>","No response (check: firewalls, routing, SNMP settings, IP addresses, SNMP version, community, passwords, etc) (SNMP error # -2003)"
17333,03-06-2024 14:40:01,MT-TP-101.225,SNMP Traffic 64bit,(060) LKP-1_VLAN-343 Traffic,Down,"<div class=""logmessage"">347 Mbit/s (Traffic Total) is above the error limit of 240 Mbit/s in Traffic Total<div class=""moreicon""></div></div>",347 Mbit/s (Traffic Total) is above the error limit of 240 Mbit/s in Traffic Total
10121,03-06-2024 14:39:59,Webull-55-12 (10.4.55.12)(CDC-104/10),SNMP System Uptime,Uptime,Warning,"<div class=""logmessage"">No response (check: firewalls, routing, SNMP settings, IP addresses, SNMP version, community, passwords, etc) (SNMP error # -2003)<div class=""moreicon""></div></div>","No response (check: firewalls, routing, SNMP settings, IP addresses, SNMP version, community, passwords, etc) (SNMP error # -2003)"
17333,03-06-2024 14:39:55,MT-TP-101.225,SNMP Traffic 64bit,(060) LKP-1_VLAN-343 Traffic,Up,"<div class=""logmessage"">215 Mbit/s<div class=""moreicon""></div></div>",215 Mbit/s
17333,03-06-2024 14:39:51,MT-TP-101.225,SNMP Traffic 64bit,(060) LKP-1_VLAN-343 Traffic,Warning,"<div class=""logmessage"">239 Mbit/s (Traffic Total) is above the warning limit of 220 Mbit/s in Traffic Total<div class=""moreicon""></div></div>",239 Mbit/s (Traffic Total) is above the warning limit of 220 Mbit/s in Traffic Total
17333,03-06-2024 14:39:48,MT-TP-101.225,SNMP Traffic 64bit,(060) LKP-1_VLAN-343 Traffic,Up,"<div class=""logmessage"">217 Mbit/s<div class=""moreicon""></div></div>",217 Mbit/s
16437,03-06-2024 14:39:46,FW_103.177.180.228 (TP Site),SNMP Traffic 64bit,P2P_TCL_KOLKATTA Traffic(10 MB),Up,"<div class=""logmessage"">14 Mbit/s<div class=""moreicon""></div></div>",14 Mbit/s
17333,03-06-2024 14:39:45,MT-TP-101.225,SNMP Traffic 64bit,(060) LKP-1_VLAN-343 Traffic,Down,"<div class=""logmessage"">249 Mbit/s (Traffic Total) is above the error limit of 240 Mbit/s in Traffic Total<div class=""moreicon""></div></div>",249 Mbit/s (Traffic Total) is above the error limit of 240 Mbit/s in Traffic Total
17333,03-06-2024 14:39:42,MT-TP-101.225,SNMP Traffic 64bit,(060) LKP-1_VLAN-343 Traffic,Up,"<div class=""logmessage"">212 Mbit/s<div class=""moreicon""></div></div>",212 Mbit/s
17333,03-06-2024 14:39:39,MT-TP-101.225,SNMP Traffic 64bit,(060) LKP-1_VLAN-343 Traffic,Warning,"<div class=""logmessage"">220 Mbit/s (Traffic Total) is above the warning limit of 220 Mbit/s in Traffic Total<div class=""moreicon""></div></div>",220 Mbit/s (Traffic Total) is above the warning limit of 220 Mbit/s in Traffic Total
17333,03-06-2024 14:39:38,MT-TP-101.225,SNMP Traffic 64bit,(060) LKP-1_VLAN-343 Traffic,Down,"<div class=""logmessage"">248 Mbit/s (Traffic Total) is above the error limit of 240 Mbit/s in Traffic Total<div class=""moreicon""></div></div>",248 Mbit/s (Traffic Total) is above the error limit of 240 Mbit/s in Traffic Total
16437,03-06-2024 14:39:36,FW_103.177.180.228 (TP Site),SNMP Traffic 64bit,P2P_TCL_KOLKATTA Traffic(10 MB),Warning,"<div class=""logmessage"">17 Mbit/s (Traffic Total) is above the warning limit of 16 Mbit/s in Traffic Total<div class=""moreicon""></div></div>",17 Mbit/s (Traffic Total) is above the warning limit of 16 Mbit/s in Traffic Total
17333,03-06-2024 14:39:36,MT-TP-101.225,SNMP Traffic 64bit,(060) LKP-1_VLAN-343 Traffic,Up,"<div class=""logmessage"">182 Mbit/s<div class=""moreicon""></div></div>",182 Mbit/s
17333,03-06-2024 14:39:31,MT-TP-101.225,SNMP Traffic 64bit,(060) LKP-1_VLAN-343 Traffic,Down,"<div class=""logmessage"">384 Mbit/s (Traffic Total) is above the error limit of 240 Mbit/s in Traffic Total<div class=""moreicon""></div></div>",384 Mbit/s (Traffic Total) is above the error limit of 240 Mbit/s in Traffic Total
17333,03-06-2024 14:39:29,MT-TP-101.225,SNMP Traffic 64bit,(060) LKP-1_VLAN-343 Traffic,Warning,"<div class=""logmessage"">225 Mbit/s (Traffic Total) is above the warning limit of 220 Mbit/s in Traffic Total<div class=""moreicon""></div></div>",225 Mbit/s (Traffic Total) is above the warning limit of 220 Mbit/s in Traffic Total
17333,03-06-2024 14:39:24,MT-TP-101.225,SNMP Traffic 64bit,(060) LKP-1_VLAN-343 Traffic,Up,"<div class=""logmessage"">212 Mbit/s<div class=""moreicon""></div></div>",212 Mbit/s
17333,03-06-2024 14:39:21,MT-TP-101.225,SNMP Traffic 64bit,(060) LKP-1_VLAN-343 Traffic,Warning,"<div class=""logmessage"">224 Mbit/s (Traffic Total) is above the warning limit of 220 Mbit/s in Traffic Total<div class=""moreicon""></div></div>",224 Mbit/s (Traffic Total) is above the warning limit of 220 Mbit/s in Traffic Total
17333,03-06-2024 14:39:20,MT-TP-101.225,SNMP Traffic 64bit,(060) LKP-1_VLAN-343 Traffic,Up,"<div class=""logmessage"">194 Mbit/s<div class=""moreicon""></div></div>",194 Mbit/s
17411,03-06-2024 14:39:18,IIFL-11-11 (10.20.11.11),Ping,Ping-10.20.11.11,Up,"<div class=""logmessage"">0 msec<div class=""moreicon""></div></div>",0 msec
17333,03-06-2024 14:39:18,MT-TP-101.225,SNMP Traffic 64bit,(060) LKP-1_VLAN-343 Traffic,Warning,"<div class=""logmessage"">225 Mbit/s (Traffic Total) is above the warning limit of 220 Mbit/s in Traffic Total<div class=""moreicon""></div></div>",225 Mbit/s (Traffic Total) is above the warning limit of 220 Mbit/s in Traffic Total
17411,03-06-2024 14:39:17,IIFL-11-11 (10.20.11.11),Ping,Ping-10.20.11.11,Down,"<div class=""logmessage"">7 msec (Ping Time) is above the error limit of 4 msec in Ping Time<div class=""moreicon""></div></div>",7 msec (Ping Time) is above the error limit of 4 msec in Ping Time
17333,03-06-2024 14:39:15,MT-TP-101.225,SNMP Traffic 64bit,(060) LKP-1_VLAN-343 Traffic,Down,"<div class=""logmessage"">270 Mbit/s (Traffic Total) is above the error limit of 240 Mbit/s in Traffic Total<div class=""moreicon""></div></div>",270 Mbit/s (Traffic Total) is above the error limit of 240 Mbit/s in Traffic Total
17333,03-06-2024 14:39:14,MT-TP-101.225,SNMP Traffic 64bit,(060) LKP-1_VLAN-343 Traffic,Warning,"<div class=""logmessage"">226 Mbit/s (Traffic Total) is above the warning limit of 220 Mbit/s in Traffic Total<div class=""moreicon""></div></div>",226 Mbit/s (Traffic Total) is above the warning limit of 220 Mbit/s in Traffic Total
17333,03-06-2024 14:39:07,MT-TP-101.225,SNMP Traffic 64bit,(060) LKP-1_VLAN-343 Traffic,Down,"<div class=""logmessage"">262 Mbit/s (Traffic Total) is above the error limit of 240 Mbit/s in Traffic Total<div class=""moreicon""></div></div>",262 Mbit/s (Traffic Total) is above the error limit of 240 Mbit/s in Traffic Total
17333,03-06-2024 14:39:05,MT-TP-101.225,SNMP Traffic 64bit,(060) LKP-1_VLAN-343 Traffic,Up,"<div class=""logmessage"">178 Mbit/s<div class=""moreicon""></div></div>",178 Mbit/s
17333,03-06-2024 14:38:59,MT-TP-101.225,SNMP Traffic 64bit,(060) LKP-1_VLAN-343 Traffic,Down,"<div class=""logmessage"">246 Mbit/s (Traffic Total) is above the error limit of 240 Mbit/s in Traffic Total<div class=""moreicon""></div></div>",246 Mbit/s (Traffic Total) is above the error limit of 240 Mbit/s in Traffic Total
16437,03-06-2024 14:38:56,FW_103.177.180.228 (TP Site),SNMP Traffic 64bit,P2P_TCL_KOLKATTA Traffic(10 MB),Down,"<div class=""logmessage"">20 Mbit/s (Traffic Total) is above the error limit of 18 Mbit/s in Traffic Total<div class=""moreicon""></div></div>",20 Mbit/s (Traffic Total) is above the error limit of 18 Mbit/s in Traffic Total
17333,03-06-2024 14:38:53,MT-TP-101.225,SNMP Traffic 64bit,(060) LKP-1_VLAN-343 Traffic,Warning,"<div class=""logmessage"">223 Mbit/s (Traffic Total) is above the warning limit of 220 Mbit/s in Traffic Total<div class=""moreicon""></div></div>",223 Mbit/s (Traffic Total) is above the warning limit of 220 Mbit/s in Traffic Total
17333,03-06-2024 14:38:52,MT-TP-101.225,SNMP Traffic 64bit,(060) LKP-1_VLAN-343 Traffic,Down,"<div class=""logmessage"">255 Mbit/s (Traffic Total) is above the error limit of 240 Mbit/s in Traffic Total<div class=""moreicon""></div></div>",255 Mbit/s (Traffic Total) is above the error limit of 240 Mbit/s in Traffic Total
17333,03-06-2024 14:38:50,MT-TP-101.225,SNMP Traffic 64bit,(060) LKP-1_VLAN-343 Traffic,Up,"<div class=""logmessage"">215 Mbit/s<div class=""moreicon""></div></div>",215 Mbit/s
17333,03-06-2024 14:38:48,MT-TP-101.225,SNMP Traffic 64bit,(060) LKP-1_VLAN-343 Traffic,Warning,"<div class=""logmessage"">229 Mbit/s (Traffic Total) is above the warning limit of 220 Mbit/s in Traffic Total<div class=""moreicon""></div></div>",229 Mbit/s (Traffic Total) is above the warning limit of 220 Mbit/s in Traffic Total
17333,03-06-2024 14:38:45,MT-TP-101.225,SNMP Traffic 64bit,(060) LKP-1_VLAN-343 Traffic,Up,"<div class=""logmessage"">213 Mbit/s<div class=""moreicon""></div></div>",213 Mbit/s
17333,03-06-2024 14:38:43,MT-TP-101.225,SNMP Traffic 64bit,(060) LKP-1_VLAN-343 Traffic,Warning,"<div class=""logmessage"">230 Mbit/s (Traffic Total) is above the warning limit of 220 Mbit/s in Traffic Total<div class=""moreicon""></div></div>",230 Mbit/s (Traffic Total) is above the warning limit of 220 Mbit/s in Traffic Total
17333,03-06-2024 14:38:41,MT-TP-101.225,SNMP Traffic 64bit,(060) LKP-1_VLAN-343 Traffic,Up,"<div class=""logmessage"">218 Mbit/s<div class=""moreicon""></div></div>",218 Mbit/s
17333,03-06-2024 14:38:39,MT-TP-101.225,SNMP Traffic 64bit,(060) LKP-1_VLAN-343 Traffic,Warning,"<div class=""logmessage"">224 Mbit/s (Traffic Total) is above the warning limit of 220 Mbit/s in Traffic Total<div class=""moreicon""></div></div>",224 Mbit/s (Traffic Total) is above the warning limit of 220 Mbit/s in Traffic Total
17333,03-06-2024 14:38:37,MT-TP-101.225,SNMP Traffic 64bit,(060) LKP-1_VLAN-343 Traffic,Down,"<div class=""logmessage"">241 Mbit/s (Traffic Total) is above the error limit of 240 Mbit/s in Traffic Total<div class=""moreicon""></div></div>",241 Mbit/s (Traffic Total) is above the error limit of 240 Mbit/s in Traffic Total
17333,03-06-2024 14:38:36,MT-TP-101.225,SNMP Traffic 64bit,(060) LKP-1_VLAN-343 Traffic,Up,"<div class=""logmessage"">159 Mbit/s<div class=""moreicon""></div></div>",159 Mbit/s
17333,03-06-2024 14:38:31,MT-TP-101.225,SNMP Traffic 64bit,(060) LKP-1_VLAN-343 Traffic,Down,"<div class=""logmessage"">362 Mbit/s (Traffic Total) is above the error limit of 240 Mbit/s in Traffic Total<div class=""moreicon""></div></div>",362 Mbit/s (Traffic Total) is above the error limit of 240 Mbit/s in Traffic Total
