datetime,parent,type,name,status,message_raw
08-05-2024 11:16:35,FW_103.177.180.228 (TP Site),SNMP Traffic 64bit,P2P_TCL_KOLKATTA Traffic(10 MB),Up,13 Mbit/s
08-05-2024 11:16:34,MT-TP-101.225,SNMP Traffic 64bit,(060) LKP-1_VLAN-343 Traffic,Up,195 Mbit/s
08-05-2024 11:16:32,MT-TP-101.225,SNMP Traffic 64bit,(060) LKP-1_VLAN-343 Traffic,Down,267 Mbit/s (Traffic Total) is above the error limit of 240 Mbit/s in Traffic Total
08-05-2024 11:16:21,SW_192.168.54.253,Syslog Receiver,Syslog Receiver,Up,0 #/s
08-05-2024 11:16:19,Probe Device,HTTP Advanced,HTTP Advanced,Up,9 msec
08-05-2024 11:16:18,Probe Device,HTTP Advanced,HTTP Advanced,Warning,HTTP/1.1 404 Not Found
08-05-2024 11:16:06,IIFL-11-11 (10.20.11.11),Ping,Ping-10.20.11.11,Up,0 msec
08-05-2024 11:16:05,IIFL-11-11 (10.20.11.11),Ping,Ping-10.20.11.11,Down,7 msec (Ping Time) is above the error limit of 4 msec in Ping Time
08-05-2024 11:16:04,FW_103.177.180.228 (TP Site),SNMP Traffic 64bit,P2P_TCL_KOLKATTA Traffic(10 MB),Down,19 Mbit/s (Traffic Total) is above the error limit of 18 Mbit/s in Traffic Total
08-05-2024 11:16:04,MT-TP-101.225,SNMP Traffic 64bit,(060) LKP-1_VLAN-343 Traffic,Up,200 Mbit/s
08-05-2024 11:16:02,MT-TP-101.225,SNMP Traffic 64bit,(060) LKP-1_VLAN-343 Traffic,Down,290 Mbit/s (Traffic Total) is above the error limit of 240 Mbit/s in Traffic Total
08-05-2024 11:15:50,MT-TP-101.225,SNMP Traffic 64bit,(060) LKP-1_VLAN-343 Traffic,Up,95 Mbit/s
08-05-2024 11:15:48,MT-TP-101.225,SNMP Traffic 64bit,(060) LKP-1_VLAN-343 Traffic,Warning,227 Mbit/s (Traffic Total) is above the warning limit of 220 Mbit/s in Traffic Total
08-05-2024 11:15:34,FW_103.177.180.228 (TP Site),SNMP Traffic 64bit,P2P_TCL_KOLKATTA Traffic(10 MB),Up,10 Mbit/s
08-05-2024 11:15:34,MT-TP-101.225,SNMP Traffic 64bit,(060) LKP-1_VLAN-343 Traffic,Up,193 Mbit/s
08-05-2024 11:15:32,MT-TP-101.225,SNMP Traffic 64bit,(060) LKP-1_VLAN-343 Traffic,Down,287 Mbit/s (Traffic Total) is above the error limit of 240 Mbit/s in Traffic Total
08-05-2024 11:15:21,SW_192.168.54.253,Syslog Receiver,Syslog Receiver,Warning,0.03 #/s (Warnings) is above the warning limit of < 0.01 #/s in Warnings
08-05-2024 11:15:18,Probe Device,HTTP Advanced,HTTP Advanced,Up,10 msec
08-05-2024 11:15:17,Probe Device,HTTP Advanced,HTTP Advanced,Warning,HTTP/1.1 404 Not Found
08-05-2024 11:15:15,FW_103.177.180.228 (TP Site),SNMP Traffic 64bit,P2P_TCL_KOLKATTA Traffic(10 MB),Down,20 Mbit/s (Traffic Total) is above the error limit of 18 Mbit/s in Traffic Total
08-05-2024 11:15:14,MT-TP-101.225,SNMP Traffic 64bit,(060) LKP-1_VLAN-343 Traffic,Up,161 Mbit/s
08-05-2024 11:15:12,MT-TP-101.225,SNMP Traffic 64bit,(060) LKP-1_VLAN-343 Traffic,Warning,229 Mbit/s (Traffic Total) is above the warning limit of 220 Mbit/s in Traffic Total
08-05-2024 11:15:04,FW_103.177.180.228 (TP Site),SNMP Traffic 64bit,P2P_TCL_KOLKATTA Traffic(10 MB),Warning,16 Mbit/s (Traffic Total) is above the warning limit of 16 Mbit/s in Traffic Total
08-05-2024 11:15:04,MT-TP-101.225,SNMP Traffic 64bit,(060) LKP-1_VLAN-343 Traffic,Up,198 Mbit/s
08-05-2024 11:15:02,MT-TP-101.225,SNMP Traffic 64bit,(060) LKP-1_VLAN-343 Traffic,Down,261 Mbit/s (Traffic Total) is above the error limit of 240 Mbit/s in Traffic Total
08-05-2024 11:14:54,FW_103.177.180.228 (TP Site),SNMP Traffic 64bit,P2P_TCL_KOLKATTA Traffic(10 MB),Up,14 Mbit/s
08-05-2024 11:14:45,FW_103.177.180.228 (TP Site),SNMP Traffic 64bit,P2P_TCL_KOLKATTA Traffic(10 MB),Down,20 Mbit/s (Traffic Total) is above the error limit of 18 Mbit/s in Traffic Total
08-05-2024 11:14:36,MT-TP-101.225,SNMP Traffic 64bit,(060) LKP-1_VLAN-343 Traffic,Up,172 Mbit/s
08-05-2024 11:14:34,MT-TP-101.225,SNMP Traffic 64bit,(060) LKP-1_VLAN-343 Traffic,Warning,221 Mbit/s (Traffic Total) is above the warning limit of 220 Mbit/s in Traffic Total
08-05-2024 11:14:32,MT-TP-101.225,SNMP Traffic 64bit,(060) LKP-1_VLAN-343 Traffic,Down,268 Mbit/s (Traffic Total) is above the error limit of 240 Mbit/s in Traffic Total
08-05-2024 11:14:21,Probe Device,HTTP Advanced,HTTP Advanced,Up,10 msec
08-05-2024 11:14:20,Probe Device,HTTP Advanced,HTTP Advanced,Warning,HTTP/1.1 404 Not Found
08-05-2024 11:14:14,FW_103.177.180.228 (TP Site),SNMP Traffic 64bit,P2P_TCL_KOLKATTA Traffic(10 MB),Up,9.22 Mbit/s
08-05-2024 11:14:04,FW_103.177.180.228 (TP Site),SNMP Traffic 64bit,P2P_TCL_KOLKATTA Traffic(10 MB),Down,20 Mbit/s (Traffic Total) is above the error limit of 18 Mbit/s in Traffic Total
08-05-2024 11:14:04,MT-TP-101.225,SNMP Traffic 64bit,(060) LKP-1_VLAN-343 Traffic,Up,204 Mbit/s
08-05-2024 11:14:02,MT-TP-101.225,SNMP Traffic 64bit,(060) LKP-1_VLAN-343 Traffic,Down,245 Mbit/s (Traffic Total) is above the error limit of 240 Mbit/s in Traffic Total
08-05-2024 11:13:57,Probe Device,HTTP Advanced,HTTP Advanced,Up,10 msec
08-05-2024 11:13:56,Probe Device,HTTP Advanced,HTTP Advanced,Warning,HTTP/1.1 404 Not Found
08-05-2024 11:13:36,MT-TP-101.225,SNMP Traffic 64bit,(060) LKP-1_VLAN-343 Traffic,Up,166 Mbit/s
08-05-2024 11:13:34,FW_103.177.180.228 (TP Site),SNMP Traffic 64bit,P2P_TCL_KOLKATTA Traffic(10 MB),Up,9.85 Mbit/s
08-05-2024 11:13:34,MT-TP-101.225,SNMP Traffic 64bit,(060) LKP-1_VLAN-343 Traffic,Warning,239 Mbit/s (Traffic Total) is above the warning limit of 220 Mbit/s in Traffic Total
08-05-2024 11:13:32,MT-TP-101.225,SNMP Traffic 64bit,(060) LKP-1_VLAN-343 Traffic,Down,280 Mbit/s (Traffic Total) is above the error limit of 240 Mbit/s in Traffic Total
08-05-2024 11:13:24,FW_103.177.180.228 (TP Site),SNMP Traffic 64bit,P2P_TCL_KOLKATTA Traffic(10 MB),Warning,17 Mbit/s (Traffic Total) is above the warning limit of 16 Mbit/s in Traffic Total
08-05-2024 11:13:15,IIFL-11-11 (10.20.11.11),Ping,Ping-10.20.11.11,Up,0 msec
08-05-2024 11:13:14,IIFL-11-11 (10.20.11.11),Ping,Ping-10.20.11.11,Down,4 msec (Ping Time) is above the error limit of 4 msec in Ping Time
08-05-2024 11:13:04,FW_103.177.180.228 (TP Site),SNMP Traffic 64bit,P2P_TCL_KOLKATTA Traffic(10 MB),Down,18 Mbit/s (Traffic Total) is above the error limit of 18 Mbit/s in Traffic Total
08-05-2024 11:13:04,MT-TP-101.225,SNMP Traffic 64bit,(060) LKP-1_VLAN-343 Traffic,Up,194 Mbit/s
08-05-2024 11:13:02,MT-TP-101.225,SNMP Traffic 64bit,(060) LKP-1_VLAN-343 Traffic,Down,259 Mbit/s (Traffic Total) is above the error limit of 240 Mbit/s in Traffic Total
08-05-2024 11:12:43,Probe Device,HTTP Advanced,HTTP Advanced,Up,10 msec
08-05-2024 11:12:42,Probe Device,HTTP Advanced,HTTP Advanced,Warning,HTTP/1.1 404 Not Found
08-05-2024 11:12:34,FW_103.177.180.228 (TP Site),SNMP Traffic 64bit,P2P_TCL_KOLKATTA Traffic(10 MB),Up,14 Mbit/s
08-05-2024 11:12:34,MT-TP-101.225,SNMP Traffic 64bit,(060) LKP-1_VLAN-343 Traffic,Up,185 Mbit/s
08-05-2024 11:12:32,MT-TP-101.225,SNMP Traffic 64bit,(060) LKP-1_VLAN-343 Traffic,Down,268 Mbit/s (Traffic Total) is above the error limit of 240 Mbit/s in Traffic Total
08-05-2024 11:12:20,MT-TP-101.225,SNMP Traffic 64bit,(060) LKP-1_VLAN-343 Traffic,Up,87 Mbit/s
08-05-2024 11:12:18,MT-TP-101.225,SNMP Traffic 64bit,(060) LKP-1_VLAN-343 Traffic,Down,338 Mbit/s (Traffic Total) is above the error limit of 240 Mbit/s in Traffic Total
08-05-2024 11:12:15,FW_103.177.180.228 (TP Site),SNMP Traffic 64bit,P2P_TCL_KOLKATTA Traffic(10 MB),Down,20 Mbit/s (Traffic Total) is above the error limit of 18 Mbit/s in Traffic Total
08-05-2024 11:12:04,MT-TP-101.225,SNMP Traffic 64bit,(060) LKP-1_VLAN-343 Traffic,Up,195 Mbit/s
08-05-2024 11:12:02,MT-TP-101.225,SNMP Traffic 64bit,(060) LKP-1_VLAN-343 Traffic,Down,266 Mbit/s (Traffic Total) is above the error limit of 240 Mbit/s in Traffic Total
08-05-2024 11:11:48,FW_103.177.180.228 (TP Site),SNMP Traffic 64bit,(002) INTERNET Traffic_70MB,Up,51 Mbit/s
08-05-2024 11:11:35,FW_103.177.180.228 (TP Site),SNMP Traffic 64bit,P2P_TCL_KOLKATTA Traffic(10 MB),Up,13 Mbit/s
08-05-2024 11:11:34,MT-TP-101.225,SNMP Traffic 64bit,(060) LKP-1_VLAN-343 Traffic,Up,185 Mbit/s
08-05-2024 11:11:32,MT-TP-101.225,SNMP Traffic 64bit,(060) LKP-1_VLAN-343 Traffic,Down,279 Mbit/s (Traffic Total) is above the error limit of 240 Mbit/s in Traffic Total
08-05-2024 11:11:15,FW_103.177.180.228 (TP Site),SNMP Traffic 64bit,P2P_TCL_KOLKATTA Traffic(10 MB),Down,19 Mbit/s (Traffic Total) is above the error limit of 18 Mbit/s in Traffic Total
08-05-2024 11:11:04,MT-TP-101.225,SNMP Traffic 64bit,(060) LKP-1_VLAN-343 Traffic,Up,200 Mbit/s
08-05-2024 11:11:02,MT-TP-101.225,SNMP Traffic 64bit,(060) LKP-1_VLAN-343 Traffic,Down,276 Mbit/s (Traffic Total) is above the error limit of 240 Mbit/s in Traffic Total
08-05-2024 11:10:59,IIFL-12-13 (10.20.12.13),Ping,Ping-10.20.12.13,Up,0 msec
08-05-2024 11:10:59,IIFL-12-19 (10.20.12.19),Ping,Ping-10.20.12.19,Up,0 msec
08-05-2024 11:10:58,IIFL-12-19 (10.20.12.19),Ping,Ping-10.20.12.19,Down,72 msec (Ping Time) is above the error limit of 4 msec in Ping Time
08-05-2024 11:10:58,IIFL-12-13 (10.20.12.13),Ping,Ping-10.20.12.13,Down,9 msec (Ping Time) is above the error limit of 4 msec in Ping Time
08-05-2024 11:10:54,MT-TP-101.225,SNMP Traffic 64bit,IIFL-2_PRIMARY_(VLAN-310)_VRRP10_103.177.180.80_Traffic,Up,19 Mbit/s
08-05-2024 11:10:51,IIFL-11-11 (10.20.11.11),Ping,Ping-10.20.11.11,Up,0 msec
08-05-2024 11:10:50,IIFL-11-11 (10.20.11.11),Ping,Ping-10.20.11.11,Warning,4 msec (Ping Time) is above the warning limit of 3 msec in Ping Time
08-05-2024 11:10:50,MT-TP-101.225,SNMP Traffic 64bit,(060) LKP-1_VLAN-343 Traffic,Up,94 Mbit/s
08-05-2024 11:10:48,FW_103.177.180.228 (TP Site),SNMP Traffic 64bit,(002) INTERNET Traffic_70MB,Warning,56 Mbit/s (Traffic Total) is above the warning limit of 55 Mbit/s in Traffic Total
08-05-2024 11:10:48,MT-TP-101.225,SNMP Traffic 64bit,(060) LKP-1_VLAN-343 Traffic,Down,250 Mbit/s (Traffic Total) is above the error limit of 240 Mbit/s in Traffic Total
08-05-2024 11:10:44,MT-TP-101.225,SNMP Traffic 64bit,IIFL-2_PRIMARY_(VLAN-310)_VRRP10_103.177.180.80_Traffic,Down,67 Mbit/s (Traffic Total) is above the error limit of 61 Mbit/s in Traffic Total
08-05-2024 11:10:36,MT-TP-101.225,SNMP Traffic 64bit,(060) LKP-1_VLAN-343 Traffic,Up,209 Mbit/s
08-05-2024 11:10:35,FW_103.177.180.228 (TP Site),SNMP Traffic 64bit,P2P_TCL_KOLKATTA Traffic(10 MB),Up,13 Mbit/s
08-05-2024 11:10:32,MT-TP-101.225,SNMP Traffic 64bit,(060) LKP-1_VLAN-343 Traffic,Down,283 Mbit/s (Traffic Total) is above the error limit of 240 Mbit/s in Traffic Total
08-05-2024 11:10:25,FW_103.177.180.228 (TP Site),SNMP Traffic 64bit,P2P_TCL_KOLKATTA Traffic(10 MB),Down,19 Mbit/s (Traffic Total) is above the error limit of 18 Mbit/s in Traffic Total
08-05-2024 11:10:21,SW_192.168.54.253,Syslog Receiver,Syslog Receiver,Up,0 #/s
08-05-2024 11:10:15,FW_103.177.180.228 (TP Site),SNMP Traffic 64bit,P2P_TCL_KOLKATTA Traffic(10 MB),Warning,17 Mbit/s (Traffic Total) is above the warning limit of 16 Mbit/s in Traffic Total
08-05-2024 11:10:05,FW_103.177.180.228 (TP Site),SNMP Traffic 64bit,P2P_TCL_KOLKATTA Traffic(10 MB),Down,20 Mbit/s (Traffic Total) is above the error limit of 18 Mbit/s in Traffic Total
08-05-2024 11:10:04,MT-TP-101.225,SNMP Traffic 64bit,(060) LKP-1_VLAN-343 Traffic,Up,212 Mbit/s
08-05-2024 11:10:02,MT-TP-101.225,SNMP Traffic 64bit,(060) LKP-1_VLAN-343 Traffic,Down,250 Mbit/s (Traffic Total) is above the error limit of 240 Mbit/s in Traffic Total
08-05-2024 11:09:35,FW_103.177.180.228 (TP Site),SNMP Traffic 64bit,P2P_TCL_KOLKATTA Traffic(10 MB),Up,11 Mbit/s
08-05-2024 11:09:34,MT-TP-101.225,SNMP Traffic 64bit,(060) LKP-1_VLAN-343 Traffic,Up,212 Mbit/s
08-05-2024 11:09:32,MT-TP-101.225,SNMP Traffic 64bit,(060) LKP-1_VLAN-343 Traffic,Down,281 Mbit/s (Traffic Total) is above the error limit of 240 Mbit/s in Traffic Total
08-05-2024 11:09:21,SW_192.168.54.253,Syslog Receiver,Syslog Receiver,Warning,0.03 #/s (Warnings) is above the warning limit of < 0.01 #/s in Warnings
08-05-2024 11:09:14,FW_103.177.180.228 (TP Site),SNMP Traffic 64bit,P2P_TCL_KOLKATTA Traffic(10 MB),Down,20 Mbit/s (Traffic Total) is above the error limit of 18 Mbit/s in Traffic Total
08-05-2024 11:09:04,None,Notification Template,5Paisa,Notification Info,"Error sending ""Email"": Connection to SMTP relay server ""smtp.gmail.com"" failed (Sensor ID: 9576 | Trigger Source ID: 5457 | Trigger ID: 1)"
08-05-2024 11:09:04,MT-TP-101.225,SNMP Traffic 64bit,(060) LKP-1_VLAN-343 Traffic,Up,205 Mbit/s
08-05-2024 11:09:02,MT-TP-101.225,SNMP Traffic 64bit,(060) LKP-1_VLAN-343 Traffic,Down,266 Mbit/s (Traffic Total) is above the error limit of 240 Mbit/s in Traffic Total
08-05-2024 11:08:34,FW_103.177.180.228 (TP Site),SNMP Traffic 64bit,P2P_TCL_KOLKATTA Traffic(10 MB),Up,12 Mbit/s
08-05-2024 11:08:34,Probe Device,HTTP Advanced,HTTP Advanced,Up,8 msec
08-05-2024 11:08:34,MT-TP-101.225,SNMP Traffic 64bit,(060) LKP-1_VLAN-343 Traffic,Up,205 Mbit/s
08-05-2024 11:08:33,Probe Device,HTTP Advanced,HTTP Advanced,Warning,HTTP/1.1 404 Not Found
08-05-2024 11:08:32,MT-TP-101.225,SNMP Traffic 64bit,(060) LKP-1_VLAN-343 Traffic,Down,273 Mbit/s (Traffic Total) is above the error limit of 240 Mbit/s in Traffic Total
08-05-2024 11:08:14,FW_103.177.180.228 (TP Site),SNMP Traffic 64bit,P2P_TCL_KOLKATTA Traffic(10 MB),Down,19 Mbit/s (Traffic Total) is above the error limit of 18 Mbit/s in Traffic Total
08-05-2024 11:08:04,MT-TP-101.225,SNMP Traffic 64bit,(060) LKP-1_VLAN-343 Traffic,Up,207 Mbit/s
08-05-2024 11:08:02,MT-TP-101.225,SNMP Traffic 64bit,(060) LKP-1_VLAN-343 Traffic,Down,277 Mbit/s (Traffic Total) is above the error limit of 240 Mbit/s in Traffic Total
08-05-2024 11:07:55,FW_103.177.180.228 (TP Site),SNMP Traffic 64bit,P2P_TCL_KOLKATTA Traffic(10 MB),Up,14 Mbit/s
08-05-2024 11:07:40,Probe Device,HTTP Advanced,HTTP Advanced,Up,218 msec
08-05-2024 11:07:38,Probe Device,HTTP Advanced,HTTP Advanced,Warning,HTTP/1.1 404 Not Found
08-05-2024 11:07:35,FW_103.177.180.228 (TP Site),SNMP Traffic 64bit,P2P_TCL_KOLKATTA Traffic(10 MB),Down,20 Mbit/s (Traffic Total) is above the error limit of 18 Mbit/s in Traffic Total
08-05-2024 11:07:34,Probe Device,HTTP Advanced,HTTP Advanced,Up,9 msec
08-05-2024 11:07:34,MT-TP-101.225,SNMP Traffic 64bit,(060) LKP-1_VLAN-343 Traffic,Up,204 Mbit/s
08-05-2024 11:07:33,Probe Device,HTTP Advanced,HTTP Advanced,Warning,HTTP/1.1 404 Not Found
08-05-2024 11:07:32,MT-TP-101.225,SNMP Traffic 64bit,(060) LKP-1_VLAN-343 Traffic,Down,278 Mbit/s (Traffic Total) is above the error limit of 240 Mbit/s in Traffic Total
08-05-2024 11:07:15,Probe Device,HTTP Advanced,HTTP Advanced,Up,18 msec
08-05-2024 11:07:14,Probe Device,HTTP Advanced,HTTP Advanced,Warning,HTTP/1.1 404 Not Found
08-05-2024 11:07:06,MT-TP-101.225,SNMP Traffic 64bit,(060) LKP-1_VLAN-343 Traffic,Up,192 Mbit/s
08-05-2024 11:07:04,MT-TP-101.225,SNMP Traffic 64bit,(060) LKP-1_VLAN-343 Traffic,Warning,228 Mbit/s (Traffic Total) is above the warning limit of 220 Mbit/s in Traffic Total
08-05-2024 11:07:02,MT-TP-101.225,SNMP Traffic 64bit,(060) LKP-1_VLAN-343 Traffic,Down,258 Mbit/s (Traffic Total) is above the error limit of 240 Mbit/s in Traffic Total
08-05-2024 11:07:01,None,Probe,5Paisa (103.69.168.4)(DR Site),Notification Info,State Trigger sends Email (Sensor ID: 9576 | Trigger Source ID: 5457 | Trigger ID: 1)
08-05-2024 11:07:01,XTS-11-12 (VM),SNMP Disk Free,Disk Free: (D Drive),Notification Info,State Trigger activated (Sensor ID: 9576 | Trigger Source ID: 5457 | Trigger ID: 1)
08-05-2024 11:06:34,MT-TP-101.225,SNMP Traffic 64bit,(060) LKP-1_VLAN-343 Traffic,Up,216 Mbit/s
08-05-2024 11:06:32,MT-TP-101.225,SNMP Traffic 64bit,(060) LKP-1_VLAN-343 Traffic,Down,269 Mbit/s (Traffic Total) is above the error limit of 240 Mbit/s in Traffic Total
08-05-2024 11:06:20,MT-TP-101.225,SNMP Traffic 64bit,(060) LKP-1_VLAN-343 Traffic,Up,88 Mbit/s
08-05-2024 11:06:18,MT-TP-101.225,SNMP Traffic 64bit,(060) LKP-1_VLAN-343 Traffic,Down,269 Mbit/s (Traffic Total) is above the error limit of 240 Mbit/s in Traffic Total
08-05-2024 11:06:14,MT-TP-101.225,SNMP Traffic 64bit,(060) LKP-1_VLAN-343 Traffic,Up,170 Mbit/s
08-05-2024 11:06:12,MT-TP-101.225,SNMP Traffic 64bit,(060) LKP-1_VLAN-343 Traffic,Down,243 Mbit/s (Traffic Total) is above the error limit of 240 Mbit/s in Traffic Total
08-05-2024 11:06:04,FW_103.177.180.228 (TP Site),SNMP Traffic 64bit,P2P_TCL_KOLKATTA Traffic(10 MB),Up,14 Mbit/s
08-05-2024 11:06:04,MT-TP-101.225,SNMP Traffic 64bit,(060) LKP-1_VLAN-343 Traffic,Up,215 Mbit/s
08-05-2024 11:06:02,MT-TP-101.225,SNMP Traffic 64bit,(060) LKP-1_VLAN-343 Traffic,Down,295 Mbit/s (Traffic Total) is above the error limit of 240 Mbit/s in Traffic Total
08-05-2024 11:05:50,MT-TP-101.225,SNMP Traffic 64bit,(060) LKP-1_VLAN-343 Traffic,Up,89 Mbit/s
08-05-2024 11:05:48,MT-TP-101.225,SNMP Traffic 64bit,(060) LKP-1_VLAN-343 Traffic,Warning,236 Mbit/s (Traffic Total) is above the warning limit of 220 Mbit/s in Traffic Total
08-05-2024 11:05:44,FW_103.177.180.228 (TP Site),SNMP Traffic 64bit,P2P_TCL_KOLKATTA Traffic(10 MB),Down,20 Mbit/s (Traffic Total) is above the error limit of 18 Mbit/s in Traffic Total
08-05-2024 11:05:34,MT-TP-101.225,SNMP Traffic 64bit,(060) LKP-1_VLAN-343 Traffic,Up,214 Mbit/s
08-05-2024 11:05:32,MT-TP-101.225,SNMP Traffic 64bit,(060) LKP-1_VLAN-343 Traffic,Down,284 Mbit/s (Traffic Total) is above the error limit of 240 Mbit/s in Traffic Total
08-05-2024 11:05:28,Probe Device,HTTP Advanced,HTTP Advanced,Up,9 msec
08-05-2024 11:05:27,Probe Device,HTTP Advanced,HTTP Advanced,Warning,HTTP/1.1 404 Not Found
08-05-2024 11:05:20,MT-TP-101.225,SNMP Traffic 64bit,(060) LKP-1_VLAN-343 Traffic,Up,84 Mbit/s
08-05-2024 11:05:18,MT-TP-101.225,SNMP Traffic 64bit,(060) LKP-1_VLAN-343 Traffic,Down,246 Mbit/s (Traffic Total) is above the error limit of 240 Mbit/s in Traffic Total
08-05-2024 11:05:15,FW_103.177.180.228 (TP Site),SNMP Traffic 64bit,P2P_TCL_KOLKATTA Traffic(10 MB),Up,15 Mbit/s
08-05-2024 11:05:04,MT-TP-101.225,SNMP Traffic 64bit,(060) LKP-1_VLAN-343 Traffic,Up,213 Mbit/s
08-05-2024 11:05:02,MT-TP-101.225,SNMP Traffic 64bit,(060) LKP-1_VLAN-343 Traffic,Down,261 Mbit/s (Traffic Total) is above the error limit of 240 Mbit/s in Traffic Total
08-05-2024 11:04:50,MT-TP-101.225,SNMP Traffic 64bit,(060) LKP-1_VLAN-343 Traffic,Up,99 Mbit/s
08-05-2024 11:04:48,MT-TP-101.225,SNMP Traffic 64bit,(060) LKP-1_VLAN-343 Traffic,Warning,222 Mbit/s (Traffic Total) is above the warning limit of 220 Mbit/s in Traffic Total
08-05-2024 11:04:44,FW_103.177.180.228 (TP Site),SNMP Traffic 64bit,P2P_TCL_KOLKATTA Traffic(10 MB),Down,19 Mbit/s (Traffic Total) is above the error limit of 18 Mbit/s in Traffic Total
08-05-2024 11:04:40,IIFL-12-15 (10.20.12.15),Ping,Ping-10.20.12.15,Up,0 msec
08-05-2024 11:04:39,IIFL-12-15 (10.20.12.15),Ping,Ping-10.20.12.15,Warning,4 msec (Ping Time) is above the warning limit of 3 msec in Ping Time
08-05-2024 11:04:36,MT-TP-101.225,SNMP Traffic 64bit,(060) LKP-1_VLAN-343 Traffic,Up,220 Mbit/s
08-05-2024 11:04:32,MT-TP-101.225,SNMP Traffic 64bit,(060) LKP-1_VLAN-343 Traffic,Down,318 Mbit/s (Traffic Total) is above the error limit of 240 Mbit/s in Traffic Total
08-05-2024 11:04:20,MT-TP-101.225,SNMP Traffic 64bit,(060) LKP-1_VLAN-343 Traffic,Up,108 Mbit/s
08-05-2024 11:04:18,MT-TP-101.225,SNMP Traffic 64bit,(060) LKP-1_VLAN-343 Traffic,Warning,222 Mbit/s (Traffic Total) is above the warning limit of 220 Mbit/s in Traffic Total
08-05-2024 11:04:04,MT-TP-101.225,SNMP Traffic 64bit,(060) LKP-1_VLAN-343 Traffic,Up,187 Mbit/s
08-05-2024 11:04:02,MT-TP-101.225,SNMP Traffic 64bit,(060) LKP-1_VLAN-343 Traffic,Down,271 Mbit/s (Traffic Total) is above the error limit of 240 Mbit/s in Traffic Total
08-05-2024 11:03:54,FW_103.177.180.228 (TP Site),SNMP Traffic 64bit,P2P_TCL_KOLKATTA Traffic(10 MB),Up,15 Mbit/s
08-05-2024 11:03:45,FW_103.177.180.228 (TP Site),SNMP Traffic 64bit,P2P_TCL_KOLKATTA Traffic(10 MB),Down,20 Mbit/s (Traffic Total) is above the error limit of 18 Mbit/s in Traffic Total
08-05-2024 11:03:36,MT-TP-101.225,SNMP Traffic 64bit,(060) LKP-1_VLAN-343 Traffic,Up,189 Mbit/s
08-05-2024 11:03:33,Probe Device,HTTP Advanced,HTTP Advanced,Up,8 msec
08-05-2024 11:03:32,Probe Device,HTTP Advanced,HTTP Advanced,Warning,HTTP/1.1 404 Not Found
08-05-2024 11:03:32,MT-TP-101.225,SNMP Traffic 64bit,(060) LKP-1_VLAN-343 Traffic,Down,281 Mbit/s (Traffic Total) is above the error limit of 240 Mbit/s in Traffic Total
08-05-2024 11:03:21,SW_192.168.54.253,Syslog Receiver,Syslog Receiver,Up,0 #/s
08-05-2024 11:03:12,IIFL-12-13 (10.20.12.13),Ping,Ping-10.20.12.13,Up,0 msec
08-05-2024 11:03:11,IIFL-12-13 (10.20.12.13),Ping,Ping-10.20.12.13,Down,4 msec (Ping Time) is above the error limit of 4 msec in Ping Time
08-05-2024 11:03:08,MT-TP-101.225,SNMP Traffic 64bit,(060) LKP-1_VLAN-343 Traffic,Up,169 Mbit/s
08-05-2024 11:03:06,MT-TP-101.225,SNMP Traffic 64bit,(060) LKP-1_VLAN-343 Traffic,Down,257 Mbit/s (Traffic Total) is above the error limit of 240 Mbit/s in Traffic Total
08-05-2024 11:03:04,FW_103.177.180.228 (TP Site),SNMP Traffic 64bit,P2P_TCL_KOLKATTA Traffic(10 MB),Up,14 Mbit/s
08-05-2024 11:03:04,MT-TP-101.225,SNMP Traffic 64bit,(060) LKP-1_VLAN-343 Traffic,Up,210 Mbit/s
08-05-2024 11:03:02,MT-TP-101.225,SNMP Traffic 64bit,(060) LKP-1_VLAN-343 Traffic,Down,255 Mbit/s (Traffic Total) is above the error limit of 240 Mbit/s in Traffic Total
08-05-2024 11:02:58,Probe Device,HTTP Advanced,HTTP Advanced,Up,381 msec
08-05-2024 11:02:56,Probe Device,HTTP Advanced,HTTP Advanced,Warning,HTTP/1.1 404 Not Found
08-05-2024 11:02:53,Probe Device,HTTP Advanced,HTTP Advanced,Up,14 msec
08-05-2024 11:02:52,Probe Device,HTTP Advanced,HTTP Advanced,Warning,HTTP/1.1 404 Not Found
08-05-2024 11:02:45,FW_103.177.180.228 (TP Site),SNMP Traffic 64bit,P2P_TCL_KOLKATTA Traffic(10 MB),Down,19 Mbit/s (Traffic Total) is above the error limit of 18 Mbit/s in Traffic Total
08-05-2024 11:02:34,MT-TP-101.225,SNMP Traffic 64bit,(060) LKP-1_VLAN-343 Traffic,Up,190 Mbit/s
08-05-2024 11:02:32,MT-TP-101.225,SNMP Traffic 64bit,(060) LKP-1_VLAN-343 Traffic,Down,276 Mbit/s (Traffic Total) is above the error limit of 240 Mbit/s in Traffic Total
08-05-2024 11:02:24,FW_103.177.180.228 (TP Site),SNMP Traffic 64bit,P2P_TCL_KOLKATTA Traffic(10 MB),Up,4.92 Mbit/s
08-05-2024 11:02:21,SW_192.168.54.253,Syslog Receiver,Syslog Receiver,Warning,0.03 #/s (Warnings) is above the warning limit of < 0.01 #/s in Warnings
08-05-2024 11:02:20,MT-TP-101.225,SNMP Traffic 64bit,(060) LKP-1_VLAN-343 Traffic,Up,75 Mbit/s
